Facility ID,Office name,Profit center,Reporting Office Nam,Pincode,Head Office,Division,TALUK,PLI Facility ID,SOL ID,WEGCODE,SUBDIVISION,Mobile,Plant,Latitude Actual,Longitude Actual,Delivery/Non-Deliver,Reporting Office,PLANT PORTAL,Storage Location Nam,Facility Type,Plant Name,Storage Location,PORTAL_STR_LOC,Address1,Region,Region_1,Circle,City
BO29211318005,Purandampalayam BO,2922931805,Sultanpet SO,641669,Tirupur HO,Tirupur Division,SULUR,PW030304056,0,,Tirupur North Sub Division,9715931399,T2B3,10.865855,77.17114,Delivery,Sultanpet SO,,B185,BO,,,,"NEAR BUSSTOP, PILIAMARATHUPALAYAM, SULTH","Western Region, Coimbatore",,Tamil Nadu,TIRUPPUR
BO29211318006,Senjeri BO,2922931806,Sultanpet SO,641669,Tirupur HO,Tirupur Division,PALLADAM,PW030304058,0,,Sathyamangalam Sub Division,9965118760,T2B3,10.850551,77.195088,Delivery,Sultanpet SO,,B186,BO,,,,"SENJERI BO, SENJERI, SULTHANPET","Western Region, Coimbatore",,Tamil Nadu,TIRUPPUR
BO29211318007,Vadambachery BO,2922931807,Sultanpet SO,641669,Tirupur HO,Tirupur Division,PALLADAM,PW030304059,0,,Tirupur North Sub Division,9788325171,T2B3,11.4449,77.711,Delivery,Sultanpet SO,,B187,BO,,,,"VADAMBACHERRY BO, VADAMBACHERRY, SULTHAN","Western Region, Coimbatore",,Tamil Nadu,TIRUPPUR
BO29211318008,Velappanaickenpalayam BO,2922931808,Sultanpet SO,641669,Tirupur HO,Tirupur Division,PALLADAM,PW030304060,0,,Tirupur North Sub Division,9788185378,T2B3,10.887889,77.158484,Delivery,Sultanpet SO,,B188,BO,,,,"NEAR BUSSTOP, VELAPPANAICKENPALAYAM, SUL","Western Region, Coimbatore",,Tamil Nadu,TIRUPPUR
BO29211319001,Arasampalayam BO,2922931901,Tirupur Cotton Market SO,641604,Tirupur HO,Tirupur Division,TIRUPPUR,PW030305024,0,,Tirupur North Sub Division,8973897213,T2B3,10.848445,77.042054,Delivery,Tirupur Cotton Market SO,,B191,BO,,,,"NEAR MARIAMMAN TEMPLE, ARASAMPALAYAM, TC","Western Region, Coimbatore",,Tamil Nadu,TIRUPPUR
BO29211319002,Kathankanni BO,2922931902,Tirupur Cotton Market SO,641604,Tirupur HO,Tirupur Division,TIRUPUR,PW030305025,0,,Tirupur South Sub Division,9942514516,T2B3,11.112313,77.478443,Delivery,Tirupur Cotton Market SO,,B192,BO,,,,"BELOW PANCHAYAT WATER TANK, KATHANKANNI,","Western Region, Coimbatore",,Tamil Nadu,TIRUPPUR
BO29211319003,Maruduraiyanvalasu BO,2922931903,Tirupur Cotton Market SO,641604,Tirupur HO,Tirupur Division,TIRUPPUR,PW030305026,0,,Tirupur South Sub Division,9659689935,T2B3,11.024722,77.498159,Delivery,Tirupur Cotton Market SO,,B193,BO,,,,"NEAR GOVT SCHOOL, MARUDURAIYANVALASU, TC","Western Region, Coimbatore",,Tamil Nadu,TIRUPPUR
BO29211320001,Karuvampalayam BO,2922932001,Tirupur Bazaar SO,641604,Tirupur HO,Tirupur Division,TIRUPPUR,PW030305022,0,,Tirupur South Sub Division,9597533435,T2B3,11.0980459,77.3406863,Non-Delivery,Tirupur Bazaar SO,,B201,BO,,,,"OPPOSITE TO  RATION SHOP, KARUVAMPALAYAM","Western Region, Coimbatore",,Tamil Nadu,TIRUPPUR
BO29211321001,Mannarai BO,2922932101,Tirupur East SO,641607,Tirupur HO,Tirupur Division,TIRUPUR,PW030304062,0,,Tirupur North Sub Division,9843883308,T2B3,11.118661,77.374073,Non-Delivery,Tirupur East SO,,B211,BO,,,,"MANNARAI BO, MANNARAI, TIRUPUR EAST","Western Region, Coimbatore",,Tamil Nadu,TIRUPPUR
BO29211321002,Sircarperiapalayam BO,2922932102,Tirupur East SO,641607,Tirupur HO,Tirupur Division,PERUNDURAI,PW030304063,0,,Tirupur South Sub Division,9965802802,T2B3,13.310461,80.047033,Delivery,Tirupur East SO,,B212,BO,,,,"SARKARPERIAPALAYAM BO, SARKARPERIAPALAYA","Western Region, Coimbatore",,Tamil Nadu,TIRUPPUR
BO29211321003,Tiruneelakandapuram BO,2922932103,Tirupur East SO,641607,Tirupur HO,Tirupur Division,TIRUPPUR,PW030304064,0,,Tirupur North Sub Division,9095275854,T2B3,10.286461,79.200796,Non-Delivery,Tirupur East SO,,B213,BO,,,,"TIRUNEELAKANDAPURAM BO, TIRUNEELAKANDAPU","Western Region, Coimbatore",,Tamil Nadu,TIRUPPUR
BO29211322001,Kallampalayam Road BO,2922932201,Tirupur North SO,641602,Tirupur HO,Tirupur Division,TIRUPPUR,PW030304066,0,,Tirupur North Sub Division,9488830874,T2B3,11.106386,77.332902,Non-Delivery,Tirupur North SO,,B221,BO,,,,"KALLAMPALAYAM ROAD BO, KALLAMPALAYAM ROA","Western Region, Coimbatore",,Tamil Nadu,TIRUPPUR
BO29211322002,Puluvapatti BO,2922932202,Tirupur North SO,641602,Tirupur HO,Tirupur Division,TIRUPPUR,PW030304067,0,,Tirupur North Sub Division,9659434836,T2B3,10.924561,76.820198,Non-Delivery,Tirupur North SO,,B222,BO,,,,"NEAR BUSSTOP, PULUVAPATTI, TIRUPUR NORTH","Western Region, Coimbatore",,Tamil Nadu,TIRUPPUR
BO29211322003,Pandian nagar BO,2922932203,Tirupur North SO,641602,Tirupur HO,Tirupur Division,TIRUPURNORT,PW030304068,0,,Tirupur South Sub Division,8760649484,T2B3,11.166061,77.3468,Non-Delivery,Tirupur North SO,,B223,BO,,,,"Pandiannagar, Tirupur 2","Western Region, Coimbatore",,Tamil Nadu,TIRUPPUR
BO29211323001,Ganapathipalayam BO,2922932301,Veerapandi SO,641605,Tirupur HO,Tirupur Division,KANGAYAM,PW030305030,0,,Tirupur North Sub Division,9095794487,T2B3,11.032207,77.329571,Non-Delivery,Veerapandi SO,,B231,BO,,,,"NEAR MARKET, GANAPATHIPALAYAM, VEERAPAND","Western Region, Coimbatore",,Tamil Nadu,TIRUPPUR
BO29211323002,Karaipudur BO,2922932302,Veerapandi SO,641605,Tirupur HO,Tirupur Division,PALLADAM,PW030305031,0,,Tirupur South Sub Division,9600953791,T2B3,11.0444348,77.319699,Non-Delivery,Veerapandi SO,,B232,BO,,,,"ARULPURAM, KARAIPUDUR, VEERAPANDI","Western Region, Coimbatore",,Tamil Nadu,TIRUPPUR
BO29211323003,Ugayanur BO,2922932303,Veerapandi SO,641605,Tirupur HO,Tirupur Division,TIRUPUR,PW030305032,0,,Tirupur North Sub Division,9994316423,T2B3,11.017994,77.353977,Delivery,Veerapandi SO,,B233,BO,,,,"NEAR BUS STOP, UGAYANUR, VEERAPANDI","Western Region, Coimbatore",,Tamil Nadu,TIRUPPUR
BO29211324001,Manur BO,2922932401,Vijayapuram SO,641606,Tirupur HO,Tirupur Division,TIRUPPUR,PW030305034,0,,Tirupur South Sub Division,9486224445,T2B3,39.733899,75.591764,Delivery,Vijayapuram SO,,B241,BO,,,,"MANUR BO, MANUR, VIJAYAPURAM","Western Region, Coimbatore",,Tamil Nadu,TIRUPPUR
BO29211324002,Mudalipalayam BO,2922932402,Vijayapuram SO,641606,Tirupur HO,Tirupur Division,TIRUPUR,PW030305035,0,,Tirupur South Sub Division,7402529169,T2B3,11.099255,77.440077,Delivery,Vijayapuram SO,,B242,BO,,,,"NEAR BUS STOP, MUDALIPALAYAM, VIJAYAPURA","Western Region, Coimbatore",,Tamil Nadu,TIRUPPUR
BO29211324003,Muthanampalayam BO,2922932403,Vijayapuram SO,641606,Tirupur HO,Tirupur Division,TIRUPUR,PW030305036,0,,Tirupur South Sub Division,9786104142,T2B3,11.392195,78.10762,Non-Delivery,Vijayapuram SO,,B243,BO,,,,OPPOSITE TO CORPORATION COLLECTION OFFIC,"Western Region, Coimbatore",,Tamil Nadu,TIRUPPUR
BO29211324004,Nachipalayam BO,2922932404,Vijayapuram SO,641606,Tirupur HO,Tirupur Division,TIRUPUR,PW030305037,0,,Tirupur South Sub Division,9789699766,T2B3,11.062831,77.464461,Delivery,Vijayapuram SO,,B244,BO,,,,"NEAR VAO OFFICE, NACHIPALAYAM, VIJAYAPUR","Western Region, Coimbatore",,Tamil Nadu,TIRUPPUR
BO29211324005,Nallur BO,2922932405,Vijayapuram SO,641606,Tirupur HO,Tirupur Division,TIRUPPUR,PW030305039,0,,Tirupur South Sub Division,9688867515,T2B3,11.1022923,77.3792387,Non-Delivery,Vijayapuram SO,,B245,BO,,,,"RAKKIAPALAYAM JAI NAGAR, NALLUR, VIJAYAP","Western Region, Coimbatore",,Tamil Nadu,TIRUPPUR
BO29211324006,TEA Nagar BO,2922932406,Vijayapuram SO,641606,Tirupur HO,Tirupur Division,TIRUPPUR,PW030305038,0,,Tirupur South Sub Division,9688867515,T2B3,33.748995,84.387982,Delivery,Vijayapuram SO,,B246,BO,,,,"INSIDE THE SIDCO, TEA NAGAR, VIJAYAPURAM","Western Region, Coimbatore",,Tamil Nadu,TIRUPPUR
HO29210100000,Gudiyattam H.O,2922810000,Tirupattur Division,632602,#N/A,Tirupattur Division,Gudiyattam,PW100100000,63260200,WEG21930,#N/A,9943619286,T2A1,12.950217,78.880395,Delivery,Tirupattur Division,,CS01,HO,,,,"The PM, Katpadi Road, Gudiyattam Head Po","Western Region, Coimbatore",,Tamil Nadu,VELLORE
HO29210200000,Tirupattur H.O,2922820000,Tirupattur Division,635601,#N/A,Tirupattur Division,Tirupattur,PW100200000,63560100,WEG21945,#N/A,9442191346,T2A2,12.492117,78.562425,Delivery,Tirupattur Division,,CS01,HO,,,,"The PM, No. 55, Government Garden, Tirup","Western Region, Coimbatore",,Tamil Nadu,TIRUPATHUR
HO29211100000,Dharapuram HO,2922910000,Tirupur Division,638656,#N/A,Tirupur Division,DHARAPURAM,PW030100000,63865600,WEG21954,#N/A,9789175118,T2B1,10.7328056,77.5261944,Delivery,Tirupur Division,,CS01,HO,,,,New police station road Dharapuram,"Western Region, Coimbatore",,Tamil Nadu,TIRUPPUR
HO29211200000,Mettupalayam HO,2922920000,Tirupur Division,641301,#N/A,Tirupur Division,METTUPALAYAM,PW030200000,64130100,WEG21970,#N/A,9344925806,T2B2,11.2925556,76.9401667,Delivery,Tirupur Division,,CS01,HO,,,,"152 Karamadai Road,Mettupalayam 641301","Western Region, Coimbatore",,Tamil Nadu,COIMBATORE
HO29211300000,Tirupur HO,2922930000,Tirupur Division,641601,#N/A,Tirupur Division,TIRUPUR,PW030300000,64160100,WEG21990,#N/A,9442692401,T2B3,11.1078889,77.3409444,Delivery,Tirupur Division,,CS01,HO,,,,"1,UTHUKULI ROAD, OPP TO RAILWAY STATION,","Western Region, Coimbatore",,Tamil Nadu,TIRUPPUR
LP29210001000,LPC Ambur,,Tirupattur Division,635802,#N/A,Tirupattur Division,AMBUR,,0,WEG21927,#N/A,9486761010,TL08,12.786077,78.721397,Non-Delivery,Tirupattur Division,,CS01,LP,,,,"The SPM, Old Telephone Exchange Building","Western Region, Coimbatore",,Tamil Nadu,VELLORE
LP29210002000,LPC Tirupattur,,Tirupattur Division,635601,#N/A,Tirupattur Division,TIRUPATTUR,,0,WEG21945,#N/A,9442191346,TL25,12.492117,78.562425,Non-Delivery,Tirupattur Division,,CS01,LP,,,,"The PM, No. 55, Government Garden, LPC B","Western Region, Coimbatore",,Tamil Nadu,VELLORE
LP29211001000,LPC Tirupur,2922908100,Tirupur Division,641601,#N/A,Tirupur Division,,,0,,#N/A,0,TL49,,,,Tirupur Division,,CS01,LP,,,,Tirupur,"Western Region, Coimbatore",,Tamil Nadu,TIRUPPUR
OD29210000001,Tirupattur Bus Stand,,Tirupattur Division,635601,#N/A,Tirupattur Division,TIRUPATTUR,,0,,#N/A,0,,,,,Tirupattur Division,,,OD,,,,Tirupattur Bus Stand,"Western Region, Coimbatore",,Tamil Nadu,TIRUPATHUR
OD29210000002,Tirupattur Bus Stand,,Tirupattur Division,635601,#N/A,Tirupattur Division,TIRUPPATTUR,,0,,#N/A,0,,,,,Tirupattur Division,,,OD,,,,Tirupattur Bus Stand,"Western Region, Coimbatore",,Tamil Nadu,TIRUPATHUR
PC29211000650,Tirupur BPC,2922907600,Tirupur Division,641601,#N/A,Tirupur Division,TIRUPURNORT,,0,WEG21990,#N/A,9543343403,T2B0,11.1078888,77.3409444,Non-Delivery,Tirupur Division,,PC01,PC,,,,"1,UTHUKULI ROAD, OPP TO RAILWAY STATION,","Western Region, Coimbatore",,Tamil Nadu,TIRUPPUR
PC29211000651,Mettupalayam HO BPC,,Tirupur Division,641301,#N/A,Tirupattur Division,,,0,,#N/A,0,,,,,Tirupur Division,,,PC,,,,Mettupalayam,"Western Region, Coimbatore",,Tamil Nadu,Coimbatore
PC29211000652,Dharapuram HO BPC,,Tirupur Division,638656,#N/A,Tirupattur Division,,,0,,#N/A,0,,,,,Tirupur Division,,,PC,,,,Dharapuram,"Western Region, Coimbatore",,Tamil Nadu,Tirupur
PO29210101000,Ambur Bazaar S.O,2922810100,Gudiyattam H.O,635802,Gudiyattam H.O,Tirupattur Division,AMBUR,PW100103007,63580201,WEG09178,Rasipuram sub division,9944655969,T2A1,12.789757,78.715786,Non-Delivery,Gudiyattam H.O,,SO01,PO,,,,"The Sub Postmaster, No.50, OOMER ROAD, A","Western Region, Coimbatore",,Tamil Nadu,TIRUPATHUR
PO29210102000,Ambur S.O,2922810200,Gudiyattam H.O,635802,Gudiyattam H.O,Tirupattur Division,AMBUR,PW100103001,63580202,WEG21927,#N/A,9944329186,T2A1,12.786077,78.721397,Delivery,Gudiyattam H.O,,SO02,PO,,,,"The SPM, Old Telephone Exchange Building","Western Region, Coimbatore",,Tamil Nadu,TIRUPATHUR
PO29210103000,Dharanampet S.O,2922810300,Gudiyattam H.O,632601,Gudiyattam H.O,Tirupattur Division,GUDIYATHAM,PW100101021,63260101,WEG21929,#N/A,9443223470,T2A1,12.948565,78.871211,Delivery,Gudiyattam H.O,,SO03,PO,,,,"The SPM, No.24, Muthunaidu Street, Picha","Western Region, Coimbatore",,Tamil Nadu,VELLORE
PO29210104000,Gudiyattam Cutcherry S.O,2922810400,Gudiyattam H.O,632602,Gudiyattam H.O,Tirupattur Division,GUDIYATHAM,PW100101023,63260201,WEG09182,Gudiyattam sub division,9487228379,T2A1,12.944273,78.868894,Non-Delivery,Gudiyattam H.O,,SO04,PO,,,,"The SPM, No.22, RAJAJI ST, Gudiyattam Cu","Western Region, Coimbatore",,Tamil Nadu,VELLORE
PO29210105000,Gudiyattam RS S.O,2922810500,Gudiyattam H.O,635803,Gudiyattam H.O,Tirupattur Division,KATPADI,PW100101024,63580301,WEG09183,#N/A,9944655969,T2A1,12.937771,78.911412,Delivery,Gudiyattam H.O,,SO05,PO,,,,"The SPM, No.45A, NAGAL ROAD, Gudiyattam","Western Region, Coimbatore",,Tamil Nadu,VELLORE
PO29210106000,Gudiyattam South S.O,2922810600,Gudiyattam H.O,632602,Gudiyattam H.O,Tirupattur Division,GUDIYATTAM,PW100101028,63260202,WEG09184,Gudiyattam sub division,9442713656,T2A1,12.939359,78.859527,Non-Delivery,Gudiyattam H.O,,SO06,PO,,,,"The SPM, No.2, KAMATCHIAMMAN PETTAI, Gud","Western Region, Coimbatore",,Tamil Nadu,VELLORE
PO29210107000,Kilvayathinankuppam S.O,2922810700,Gudiyattam H.O,632201,Gudiyattam H.O,Tirupattur Division,KATPADI,PW100101030,63220101,WEG21935,Gudiyattam sub division,9381177837,T2A1,12.956215,78.98591,Delivery,Gudiyattam H.O,,SO07,PO,,,,"The SPM, No.1/43, BI, Vellar Street, Kil","Western Region, Coimbatore",,Tamil Nadu,VELLORE
PO29210108000,Madanur S.O,2922810800,Gudiyattam H.O,635804,Gudiyattam H.O,Tirupattur Division,AMBUR,PW100103009,63580401,WEG21936,Gudiyattam sub division,8102077046,T2A1,12.869214,78.848673,Delivery,Gudiyattam H.O,,SO08,PO,,,,"The SPM, Post office road, Madanur S.O--","Western Region, Coimbatore",,Tamil Nadu,TIRUPATHUR
PO29210109000,Mailpatti S.O,2922810900,Gudiyattam H.O,635805,Gudiyattam H.O,Tirupattur Division,PERNAMBUT,PW100101032,63580501,WEG21937,Gudiyattam sub division,8148262042,T2A1,12.860449,78.791979,Delivery,Gudiyattam H.O,,SO09,PO,,,,"The SPM, No.4, Pernambut Gudiyattam Road","Western Region, Coimbatore",,Tamil Nadu,VELLORE
PO29210110000,Melalathur S.O,2922811000,Gudiyattam H.O,635806,Gudiyattam H.O,Tirupattur Division,PERNAMBUT,PW100101038,63580601,WEG09187,Gudiyattam sub division,9025120967,T2A1,12.913846,78.875635,Delivery,Gudiyattam H.O,,SO10,PO,,,,"The SPM, Goodanagaram Village, Melalathu","Western Region, Coimbatore",,Tamil Nadu,VELLORE
PO29210111000,Melmayil S.O,2922811100,Gudiyattam H.O,632203,Gudiyattam H.O,Tirupattur Division,KATPADI,PW100101042,63220301,WEG09188,Vaniyambadi sub division,9025860519,T2A1,12.994667,78.993464,Delivery,Gudiyattam H.O,,SO11,PO,,,,"The SPM, No.1/91, POST OFFCE STREET, Mel","Western Region, Coimbatore",,Tamil Nadu,VELLORE
PO29210112000,Oomerabad S.O,2922811200,Gudiyattam H.O,635808,Gudiyattam H.O,Tirupattur Division,AMBUR,PW100101044,63580801,WEG09191,Gudiyattam sub division,9626125815,T2A1,12.843175,78.70938,Delivery,Gudiyattam H.O,,SO12,PO,,,,"The SPM, No.21/1, Oomerabad S.O--635808,","Western Region, Coimbatore",,Tamil Nadu,TIRUPATHUR
PO29210113000,Pallikonda S.O,2922811300,Gudiyattam H.O,635809,Gudiyattam H.O,Tirupattur Division,ANAICUT,PW100101048,63580901,WEG21940,Gudiyattam sub division,8825902076,T2A1,12.912988,78.940423,Delivery,Gudiyattam H.O,,SO13,PO,,,,"The SPM, No.35/1, Murugesanar Street, Pa","Western Region, Coimbatore",,Tamil Nadu,VELLORE
PO29210114000,Paradarami S.O,2922811400,Gudiyattam H.O,632603,Gudiyattam H.O,Tirupattur Division,GUDIYATTAM,PW100101055,63260301,WEG09194,Gudiyattam sub division,8790913949,T2A1,13.071571,78.973551,Delivery,Gudiyattam H.O,,SO14,PO,,,,"The SPM, No.4, BARBAR STREET, Paradarami","Western Region, Coimbatore",,Tamil Nadu,VELLORE
PO29210115000,Pernambut S.O,2922811500,Gudiyattam H.O,635810,Gudiyattam H.O,Tirupattur Division,PERNAMBUT,PW100101061,63581001,WEG21941,Metturdam sub division,9885484780,T2A1,12.934403,78.714155,Delivery,Gudiyattam H.O,,SO15,PO,,,,"The SPM, No.25, Niamath Street, Pernambu","Western Region, Coimbatore",,Tamil Nadu,VELLORE
PO29210116000,Ruhsa Campus S.O,2922811600,Gudiyattam H.O,632209,Gudiyattam H.O,Tirupattur Division,KATPADI,PW100101072,63220901,WEG09198,Gudiyattam sub division,9865522320,T2A1,12.951687,78.970517,Delivery,Gudiyattam H.O,,SO16,PO,,,,"The SPM, No.5,RUSHACAMPUS HOSPITAL, Ruhs","Western Region, Coimbatore",,Tamil Nadu,VELLORE
PO29210117000,Shanankuppam S.O,2922811700,Gudiyattam H.O,635814,Gudiyattam H.O,Tirupattur Division,AMBUR,PW100103018,63581401,WEG09199,Gudiyattam sub division,9894122682,T2A1,12.775229,78.712929,Delivery,Gudiyattam H.O,,SO17,PO,,,,"The SPM, No.1, Muthappamudali Street, Sh","Western Region, Coimbatore",,Tamil Nadu,TIRUPATHUR
PO29210118000,Thuthipattu S.O,2922811800,Gudiyattam H.O,635811,Gudiyattam H.O,Tirupattur Division,AMBUR,PW100103021,63581101,WEG21943,Vaniyambadi sub division,9894862420,T2A1,12.800013,78.709928,Delivery,Gudiyattam H.O,,SO18,PO,,,,"The SPM, No.41A/1A, Thuthipattu S.O--635","Western Region, Coimbatore",,Tamil Nadu,TIRUPATHUR
PO29210119000,Vadapudupet S.O,2922811900,Gudiyattam H.O,635812,Gudiyattam H.O,Tirupattur Division,AMBUR,PW100103029,63581201,WEG09202,Vaniyambadi sub division,9655396106,T2A1,12.834463,78.781089,Delivery,Gudiyattam H.O,,SO19,PO,,,,"The SPM, No.6 ,SUGAR MILLS BUILDING, Vad","Western Region, Coimbatore",,Tamil Nadu,TIRUPATHUR
PO29210120000,Valathoor S.O,2922812000,Gudiyattam H.O,635813,Gudiyattam H.O,Tirupattur Division,PERNAMBUT,PW100101079,63581301,WEG09203,Gudiyattam sub division,8428025811,T2A1,12.8824,78.828353,Delivery,Gudiyattam H.O,,SO20,PO,,,,"The SPM, No.11, POST OFFICE STREET, Vala","Western Region, Coimbatore",,Tamil Nadu,VELLORE
PO29210121000,Erthangal S.O,2922812100,Gudiyattam H.O,632604,Gudiyattam H.O,Tirupattur Division,GUDIYATTAM,PW100101004,63260401,WEG35140,Gudiyattam sub division,9944227532,T2A1,12.950968,78.824401,Delivery,Gudiyattam H.O,,SO21,PO,,,,"The SPM, No. 106/72, Nadu Theru, Erthang","Western Region, Coimbatore",,Tamil Nadu,VELLORE
PO29210201000,Alangayam S.O,2922820100,Tirupattur H.O,635701,Tirupattur H.O,Tirupattur Division,VANIYAMBADI,PW100203001,63570101,WEG21925,Dharapuram Sub Division,9944339935,T2A2,12.623385,78.751341,Delivery,Tirupattur H.O,,SO01,PO,,,,"The Sub Postmaster, Gandhi road, Alangay","Western Region, Coimbatore",,Tamil Nadu,TIRUPATHUR
PO29210202000,Ambalur S.O,2922820200,Tirupattur H.O,635801,Tirupattur H.O,Tirupattur Division,NATRAMPALLI,PW100203010,63580101,WEG21926,Vaniyambadi sub division,9944750959,T2A2,12.598161,78.618236,Delivery,Tirupattur H.O,,SO02,PO,,,,"The Sub Postmaster, No.1/22A, Rajaveedi,","Western Region, Coimbatore",,Tamil Nadu,TIRUPATHUR
PO29210203000,Andiappanur S.O,2922820300,Tirupattur H.O,635702,Tirupattur H.O,Tirupattur Division,VANIYAMBADI,PW100202014,63570201,WEG21928,Vaniyambadi sub division,9159569961,T2A2,12.533734,78.702632,Delivery,Tirupattur H.O,,SO03,PO,,,,"The Sub Postmaster, Mel Street, Andiappa","Western Region, Coimbatore",,Tamil Nadu,TIRUPATHUR
PO29210204000,Asiriyar Nagar S.O,2922820400,Tirupattur H.O,635601,Tirupattur H.O,Tirupattur Division,Tirupathur,PW100202027,63560102,WEG09179,Suramangalam Sub division,9003520180,T2A2,12.511397,78.567392,Non-Delivery,Tirupattur H.O,,SO04,PO,,,,"The Sub Postmaster, No. 60, Asiriyar Nag","Western Region, Coimbatore",,Tamil Nadu,TIRUPATHUR
PO29210205000,Gandhipet   TPT S.O,2922820500,Tirupattur H.O,635601,Tirupattur H.O,Tirupattur Division,TIRUPATHUR,PW100202029,63560103,WEG09180,#N/A,9655050932,T2A2,12.502567,78.569752,Non-Delivery,Tirupattur H.O,,SO05,PO,,,,"The Sub Postmaster, No. 5, SACRED HEART","Western Region, Coimbatore",,Tamil Nadu,TIRUPATHUR
PO29210206000,Govindapuram S.O,2922820600,Tirupattur H.O,635751,Tirupattur H.O,Tirupattur Division,VANIYAMBADI,PW100203020,63575101,WEG09181,#N/A,9442211403,T2A2,12.678356,78.61464,Non-Delivery,Tirupattur H.O,,SO06,PO,,,,"The Sub Postmaster, No.122, IQBAL ROAD,","Western Region, Coimbatore",,Tamil Nadu,TIRUPATHUR
PO29210207000,Jaffarabad S.O,2922820700,Tirupattur H.O,635754,Tirupattur H.O,Tirupattur Division,VANIYAMBADI,PW100203021,63575401,WEG21931,Mettupalayam Sub Division,9092787731,T2A2,12.695225,78.60118,Delivery,Tirupattur H.O,,SO07,PO,,,,"The Sub Postmaster, No.98, O.P.Street, J","Western Region, Coimbatore",,Tamil Nadu,TIRUPATHUR
PO29210208000,Jamanamarathur S.O,2922820800,Tirupattur H.O,635703,Tirupattur H.O,Tirupattur Division,KALASAPAKKA,PW100203028,63570301,WEG21932,Gudiyattam sub division,9940614742,T2A2,12.597721,78.888895,Delivery,Tirupattur H.O,,SO08,PO,,,,"The Sub Postmaster, Post office Street,","Western Region, Coimbatore",,Tamil Nadu,TIRUVANNAMALAI
PO29210209000,Jolarpettai S.O,2922820900,Tirupattur H.O,635851,Tirupattur H.O,Tirupattur Division,TIRUPATTUR,PW100202030,63585101,WEG21933,#N/A,9952295923,T2A2,12.576542,78.574849,Delivery,Tirupattur H.O,,SO09,PO,,,,"The Sub Postmaster, No.11, Post Office S","Western Region, Coimbatore",,Tamil Nadu,TIRUPATHUR
PO29210210000,Kandili S.O,2922821000,Tirupattur H.O,635901,Tirupattur H.O,Tirupattur Division,TIRUPATTUR,PW100202039,63590101,WEG21934,Tirupattur sub division,9486292272,T2A2,12.480122,78.451381,Delivery,Tirupattur H.O,,SO10,PO,,,,"The Sub Postmaster, Krishnagiri Road, Ka","Western Region, Coimbatore",,Tamil Nadu,TIRUPATHUR
PO29210211000,Kethandapatti Sugar Mills S.O,2922821100,Tirupattur H.O,635815,Tirupattur H.O,Tirupattur Division,NATRAMPALLI,PW100203039,63581501,WEG09185,Tirupattur sub division,9894213404,T2A2,12.620767,78.564316,Delivery,Tirupattur H.O,,SO11,PO,,,,"The Sub Postmaster, No.6, SUGAR MILLS QU","Western Region, Coimbatore",,Tamil Nadu,TIRUPATHUR
PO29210212000,Khaderpet S.O,2922821200,Tirupattur H.O,635751,Tirupattur H.O,Tirupattur Division,VANIYAMBADI,PW100203042,63575102,WEG09186,Vaniyambadi sub division,9442975240,T2A2,12.678284,78.618418,Non-Delivery,Tirupattur H.O,,SO12,PO,,,,"The Sub Postmaster, No.892/3H, WEEKLY MA","Western Region, Coimbatore",,Tamil Nadu,TIRUPATHUR
PO29210213000,Minnur S.O,2922821300,Tirupattur H.O,635807,Tirupattur H.O,Tirupattur Division,VANIYAMBADI,PW100203044,63580701,WEG09189,Vaniyambadi sub division,9443521294,T2A2,12.729761,78.677258,Delivery,Tirupattur H.O,,SO13,PO,,,,"The Sub Postmaster, No.3/90, Railway Sta","Western Region, Coimbatore",,Tamil Nadu,TIRUPATHUR
PO29210214000,Mittur S.O,2922821400,Tirupattur H.O,635710,Tirupattur H.O,Tirupattur Division,VANIYAMBADI,PW100202021,63571001,WEG09190,Vaniyambadi sub division,9043902011,T2A2,12.561393,78.709617,Delivery,Tirupattur H.O,,SO14,PO,,,,"The Sub Postmaster, No.163A, Mittur S.O-","Western Region, Coimbatore",,Tamil Nadu,TIRUPATHUR
PO29210215000,Natrampalli S.O,2922821500,Tirupattur H.O,635852,Tirupattur H.O,Tirupattur Division,NATRAMPALLI,PW100203046,63585201,WEG21938,Tirupattur sub division,8973455804,T2A2,12.585887,78.503641,Delivery,Tirupattur H.O,,SO15,PO,,,,"The Sub Postmaster, No.68,RCS MAIN ROAD,","Western Region, Coimbatore",,Tamil Nadu,TIRUPATHUR
PO29210216000,Newtown Vaniyambadi S.O,2922821600,Tirupattur H.O,635752,Tirupattur H.O,Tirupattur Division,VANIYAMBADI,PW100203056,63575201,WEG21939,Vaniyambadi sub division,9442056410,T2A2,12.67396,78.625414,Delivery,Tirupattur H.O,,SO16,PO,,,,"The Sub Postmaster, No.370, Mosque Stree","Western Region, Coimbatore",,Tamil Nadu,TIRUPATHUR
PO29210217000,Pachur S.O,2922821700,Tirupattur H.O,635854,Tirupattur H.O,Tirupattur Division,NATRAMPALLI,PW100203061,63585401,WEG09192,Vaniyambadi sub division,9994394541,T2A2,12.586102,78.462839,Delivery,Tirupattur H.O,,SO17,PO,,,,"The Sub Postmaster, No.2/204, Pachur S.O","Western Region, Coimbatore",,Tamil Nadu,TIRUPATHUR
